Date,SAR,RSI,SMA
2024-12-20,248.83985923546012,49.130298071783834,240.82857186453683
2024-12-23,247.29507039896706,50.23429946666255,240.3692855834961
2024-12-24,245.87386466939344,55.40600679420227,240.29142870221818
2024-12-26,244.56635539818572,56.43826154593232,240.12428610665458
2024-12-27,229.52999877929688,53.28549605196612,239.68214307512557
