Date,SAR,RSI,SMA
2024-12-20,392.3922002981219,36.53415578464058,383.6864340645926
2024-12-23,386.76784668792243,36.16296764156526,381.26714869907926
2024-12-24,382.0433896553548,38.42264527176938,378.9857199532645
2024-12-26,378.07484574799804,38.122652458810634,376.9957188197545
2024-12-27,374.74126886581837,36.578056412341844,374.8407178606306
