Date,SAR,RSI,SMA
2024-12-20,309.5599975585937,62.27702437058847,313.07142857142856
2024-12-23,310.5247973632812,61.407286713713106,313.37214224679127
2024-12-24,311.4124131835937,65.08335353909,314.13999938964844
2024-12-26,312.2290197382812,65.352772232849,314.98500061035156
2024-12-27,312.9802977685937,60.96868138984715,315.5314287458147
