Date,SAR,RSI,SMA
2024-12-20,488.5400085449219,61.53036276559675,412.7271423339844
2024-12-23,485.7040087890625,63.40613439739663,418.3828560965402
2024-12-24,481.4863684814453,68.83969552635276,425.836427961077
2024-12-26,477.52178659228514,66.11972497854308,431.88214329310824
2024-12-27,473.7950796164746,59.177304184600935,434.913572038923
