Date,SAR,RSI,SMA
2024-12-20,118.45009377732796,44.1909618844936,117.19214303152901
2024-12-23,118.19628822393048,44.70261139400995,117.08714294433594
2024-12-24,117.95771100373683,45.42113910838332,116.91571426391602
2024-12-26,117.73344841675481,46.2114373033671,116.8100002833775
2024-12-27,117.62000274658205,45.10612333754766,116.71857179914203
