Date,SAR,RSI,SMA
2024-12-20,836.3234313242187,39.915006078276974,793.8421500069754
2024-12-23,831.2880269096094,50.20271024614007,792.6242937360491
2024-12-24,826.5547467598766,50.00548259954082,790.183576311384
2024-12-26,822.1054634191278,49.48045927585351,787.9350062779018
2024-12-27,817.9231370788239,45.769807456992865,784.8250034877232
