Date,SAR,RSI,SMA
2024-12-20,375.89243642493847,29.96487723543696,369.5185743059431
2024-12-23,370.0376446438233,29.643550707862538,365.91285923549106
2024-12-24,365.11961954768657,31.745459100041106,362.65928649902344
2024-12-26,360.9884784669317,31.14309186240228,359.8214307512556
2024-12-27,357.51831995909765,29.804385436725354,356.8450034005301
