Date,SAR,RSI,SMA
2024-12-20,182.07559509277343,40.24321255194426,178.3499995640346
2024-12-23,181.55297106933594,39.921872639543984,177.6892852783203
2024-12-24,181.05125200683594,44.0433696790339,177.10642896379744
2024-12-26,180.56960170683593,44.97201520395255,176.52928597586495
2024-12-27,180.10721741883592,41.98701967954594,175.68428584507532
