Date,SAR,RSI,SMA
2024-12-20,5301.89340365625,51.268054945988304,5174.97998046875
2024-12-23,5287.411671416249,52.09987609264088,5164.175711495535
2024-12-24,5273.509208465849,55.46984898663523,5155.58855329241
2024-12-26,5260.162844033465,53.64222516609254,5141.881417410715
2024-12-27,5247.350334178376,49.7903164529693,5123.09929547991
