Date,SAR,RSI,SMA
2024-12-20,73.68100341119593,36.29565656922681,73.5821418762207
2024-12-23,72.80880266792158,40.45835531811579,73.31071308680943
2024-12-24,69.31999969482422,42.52980730028582,73.1085706438337
2024-12-26,69.39179977416993,40.575289781865266,72.8349996294294
2024-12-27,69.46216385192871,39.63090868354758,72.61142839704242
