Date,SAR,RSI,SMA
2024-12-20,420.42351923760776,37.91081594463417,415.0250026157924
2024-12-23,414.44375420646554,37.82913920162404,412.38928876604353
2024-12-24,409.42075158030605,41.18614927260234,410.1192888532366
2024-12-26,405.20142937433206,40.54717351866321,407.8764321463449
2024-12-27,401.65719872131393,39.059244745393414,405.12571716308594
