,Date,Open,High,Low,Close
0,2024-10-30,454.6700134277344,457.6700134277344,453.82000732421875,454.9599914550781
1,2024-10-31,455.19000244140625,456.8399963378906,450.57000732421875,450.9200134277344
2,2024-11-01,451.489990234375,455.1199951171875,450.70001220703125,452.1400146484375
3,2024-11-04,450.3699951171875,450.70001220703125,437.8999938964844,442.2900085449219
4,2024-11-05,442.2900085449219,445.2300109863281,441.1000061035156,445.05999755859375
5,2024-11-06,461.0,469.260009765625,459.4800109863281,468.8999938964844
6,2024-11-07,468.2699890136719,468.4599914550781,460.1000061035156,460.1300048828125
7,2024-11-08,461.9800109863281,466.3500061035156,459.5,463.4100036621094
8,2024-11-11,466.010009765625,470.510009765625,464.0,467.3599853515625
9,2024-11-12,467.69000244140625,468.4200134277344,465.1499938964844,466.2900085449219
10,2024-11-13,466.4100036621094,468.3999938964844,464.0,468.1000061035156
11,2024-11-14,468.80999755859375,469.45001220703125,466.0,467.70001220703125
12,2024-11-15,466.739990234375,472.260009765625,465.19000244140625,470.2799987792969
13,2024-11-18,470.9800109863281,472.6700134277344,468.3599853515625,472.20001220703125
14,2024-11-19,470.7699890136719,470.7699890136719,465.010009765625,468.8599853515625
15,2024-11-20,470.0,470.6099853515625,466.1099853515625,468.8299865722656
16,2024-11-21,469.45001220703125,474.6600036621094,467.0,472.05999755859375
17,2024-11-22,472.2699890136719,477.44000244140625,471.6099853515625,476.57000732421875
18,2024-11-25,479.1300048828125,482.5,476.7900085449219,477.42999267578125
19,2024-11-26,478.20001220703125,479.3999938964844,472.8500061035156,478.55999755859375
20,2024-11-27,481.0,491.6700134277344,480.8699951171875,483.0799865722656
21,2024-11-29,485.3699951171875,486.010009765625,482.04998779296875,483.0199890136719
22,2024-12-02,484.79998779296875,485.0899963378906,474.75,477.3299865722656
23,2024-12-03,478.1600036621094,478.29998779296875,468.80999755859375,470.19000244140625
24,2024-12-04,471.0899963378906,471.3399963378906,466.5,468.32000732421875
25,2024-12-05,468.7799987792969,472.739990234375,468.7200012207031,470.57000732421875
26,2024-12-06,470.5799865722656,472.0799865722656,467.82000732421875,470.5
27,2024-12-09,470.6000061035156,471.70001220703125,463.4200134277344,463.8699951171875
28,2024-12-10,464.4200134277344,464.989990234375,459.5,462.489990234375
29,2024-12-11,463.3299865722656,465.4800109863281,458.7699890136719,461.3900146484375
30,2024-12-12,462.1600036621094,463.57000732421875,458.0799865722656,458.6300048828125
31,2024-12-13,460.510009765625,460.510009765625,457.010009765625,457.8999938964844
32,2024-12-16,459.1700134277344,460.4200134277344,454.5799865722656,455.20001220703125
33,2024-12-17,454.70001220703125,456.6199951171875,452.05999755859375,455.6600036621094
34,2024-12-18,457.05999755859375,458.7300109863281,446.0899963378906,446.5899963378906
35,2024-12-19,451.7300109863281,453.79998779296875,448.8900146484375,449.3399963378906
36,2024-12-20,449.1099853515625,458.6499938964844,447.19000244140625,453.20001220703125
37,2024-12-23,453.19000244140625,454.54998779296875,449.82000732421875,454.3500061035156
38,2024-12-24,455.4100036621094,458.989990234375,454.07000732421875,458.6600036621094
39,2024-12-26,457.2699890136719,459.4800109863281,455.79998779296875,459.0799865722656
40,2024-12-27,457.29998779296875,461.1300048828125,454.4800109863281,456.510009765625
