,Date,Open,High,Low,Close
0,2024-10-30,231.5,234.64999389648438,231.27999877929688,232.1699981689453
1,2024-10-31,230.74000549316406,233.83999633789062,230.2899932861328,232.07000732421875
2,2024-11-01,233.5500030517578,234.83999633789062,232.3000030517578,232.69000244140625
3,2024-11-04,231.9499969482422,233.22999572753906,229.44000244140625,229.91000366210938
4,2024-11-05,230.60000610351562,233.88999938964844,229.5,233.8699951171875
5,2024-11-06,248.0800018310547,251.72000122070312,242.35000610351562,248.49000549316406
6,2024-11-07,249.3000030517578,249.88999938964844,242.1999969482422,242.55999755859375
7,2024-11-08,241.9600067138672,244.1300048828125,240.80999755859375,241.49000549316406
8,2024-11-11,243.86000061035156,245.94000244140625,241.83999633789062,241.9499969482422
9,2024-11-12,242.35000610351562,242.63999938964844,238.58999633789062,238.91000366210938
10,2024-11-13,239.41000366210938,240.92999267578125,238.30999755859375,240.41000366210938
11,2024-11-14,240.25999450683594,241.08999633789062,234.82000732421875,235.5800018310547
12,2024-11-15,234.8800048828125,237.8300018310547,234.0,235.57000732421875
13,2024-11-18,235.0800018310547,235.4600067138672,233.8800048828125,234.41000366210938
14,2024-11-19,233.13999938964844,234.08999633789062,231.86000061035156,233.2899932861328
15,2024-11-20,233.47000122070312,234.32000732421875,231.83999633789062,233.55999755859375
16,2024-11-21,234.07000732421875,239.92999267578125,233.6699981689453,239.02000427246094
17,2024-11-22,240.0,242.6699981689453,239.47000122070312,242.38999938964844
18,2024-11-25,243.4600067138672,250.5800018310547,243.0500030517578,249.32000732421875
19,2024-11-26,246.75999450683594,247.1699981689453,242.4600067138672,245.6300048828125
20,2024-11-27,246.0399932861328,247.88999938964844,244.86000061035156,245.22999572753906
21,2024-11-29,245.08999633789062,246.6300048828125,244.10000610351562,244.66000366210938
22,2024-12-02,244.02999877929688,244.57000732421875,240.41000366210938,240.77999877929688
23,2024-12-03,241.72999572753906,241.72999572753906,235.11000061035156,236.99000549316406
24,2024-12-04,236.6999969482422,237.85000610351562,233.61000061035156,235.0
25,2024-12-05,235.3300018310547,235.5399932861328,233.57000732421875,234.6300048828125
26,2024-12-06,235.69000244140625,236.6699981689453,233.3699951171875,233.57000732421875
27,2024-12-09,232.25,234.97000122070312,231.69000244140625,233.5399932861328
28,2024-12-10,233.35000610351562,239.02000427246094,231.7899932861328,237.08999633789062
29,2024-12-11,236.50999450683594,238.42999267578125,233.30999755859375,233.77999877929688
30,2024-12-12,234.25,234.5500030517578,231.88999938964844,233.7100067138672
31,2024-12-13,233.17999267578125,237.5399932861328,233.17999267578125,234.97999572753906
32,2024-12-16,234.0399932861328,235.0800018310547,231.57000732421875,232.88999938964844
33,2024-12-17,230.67999267578125,232.50999450683594,229.3300018310547,229.8800048828125
34,2024-12-18,229.8000030517578,231.11000061035156,224.41000366210938,224.5399932861328
35,2024-12-19,224.4199981689453,226.60000610351562,223.05999755859375,223.14999389648438
36,2024-12-20,223.1199951171875,227.91000366210938,221.86000061035156,226.32000732421875
37,2024-12-23,225.6300048828125,227.52000427246094,224.75999450683594,227.1300048828125
38,2024-12-24,227.72999572753906,230.00999450683594,226.63999938964844,229.75
39,2024-12-26,228.72000122070312,230.8000030517578,228.5399932861328,230.22999572753906
40,2024-12-27,228.5800018310547,231.72999572753906,228.3000030517578,229.92999267578125
