,Date,Open,High,Low,Close
0,2024-10-30,292.3399963378906,295.7799987792969,288.3299865722656,290.1600036621094
1,2024-10-31,292.0899963378906,296.3399963378906,289.6199951171875,289.8500061035156
2,2024-11-01,288.489990234375,292.6700134277344,287.19000244140625,290.739990234375
3,2024-11-04,291.54998779296875,293.1499938964844,290.760009765625,291.8500061035156
4,2024-11-05,291.7099914550781,294.7799987792969,291.5799865722656,293.2900085449219
5,2024-11-06,306.32000732421875,309.0,302.82000732421875,307.3999938964844
6,2024-11-07,307.5,307.6300048828125,304.4200134277344,305.79998779296875
7,2024-11-08,306.8900146484375,311.1499938964844,305.69000244140625,307.8699951171875
8,2024-11-11,310.0899963378906,312.44000244140625,309.29998779296875,310.9200134277344
9,2024-11-12,309.0400085449219,310.54998779296875,308.1099853515625,309.8500061035156
10,2024-11-13,309.489990234375,310.95001220703125,307.8399963378906,309.4800109863281
11,2024-11-14,309.29998779296875,311.2900085449219,307.8299865722656,308.25
12,2024-11-15,307.55999755859375,310.7200012207031,306.6600036621094,309.6400146484375
13,2024-11-18,309.4800109863281,312.4100036621094,308.70001220703125,312.1600036621094
14,2024-11-19,310.0,312.2300109863281,308.510009765625,311.8500061035156
15,2024-11-20,311.8599853515625,312.2900085449219,306.2200012207031,307.3900146484375
16,2024-11-21,307.29998779296875,310.9200134277344,306.6499938964844,309.8999938964844
17,2024-11-22,307.9700012207031,311.5899963378906,307.8999938964844,309.9200134277344
18,2024-11-25,311.8599853515625,313.6600036621094,309.8599853515625,313.19000244140625
19,2024-11-26,314.20001220703125,314.5,311.5400085449219,311.82000732421875
20,2024-11-27,310.7699890136719,316.3699951171875,309.489990234375,314.70001220703125
21,2024-11-29,314.2900085449219,316.25,313.70001220703125,315.0799865722656
22,2024-12-02,316.8999938964844,317.4200134277344,313.7099914550781,316.6499938964844
23,2024-12-03,317.1000061035156,317.32000732421875,312.7699890136719,313.010009765625
24,2024-12-04,312.4200134277344,312.8500061035156,308.79998779296875,309.8999938964844
25,2024-12-05,309.9800109863281,311.0899963378906,308.8299865722656,309.0799865722656
26,2024-12-06,308.8699951171875,312.55999755859375,308.79998779296875,311.010009765625
27,2024-12-09,311.8299865722656,313.010009765625,307.6400146484375,308.29998779296875
28,2024-12-10,307.3599853515625,312.9800109863281,306.6400146484375,312.3800048828125
29,2024-12-11,313.0400085449219,315.54998779296875,311.2099914550781,313.7900085449219
30,2024-12-12,314.82000732421875,315.54998779296875,313.42999267578125,314.2300109863281
31,2024-12-13,315.8299865722656,316.95001220703125,314.3399963378906,314.739990234375
32,2024-12-16,314.739990234375,317.55999755859375,314.1000061035156,315.8900146484375
33,2024-12-17,315.82000732421875,318.8399963378906,315.1400146484375,318.29998779296875
34,2024-12-18,318.5,321.6199951171875,309.55999755859375,309.7799987792969
35,2024-12-19,311.8299865722656,316.8699951171875,311.2300109863281,314.8800048828125
36,2024-12-20,313.57000732421875,320.0,312.2799987792969,317.7099914550781
37,2024-12-23,315.6499938964844,317.9700012207031,313.3500061035156,317.2200012207031
38,2024-12-24,318.1700134277344,321.5400085449219,317.2799987792969,320.6499938964844
39,2024-12-26,319.7699890136719,321.45001220703125,319.4599914550781,320.9100036621094
40,2024-12-27,319.2699890136719,321.5,317.55999755859375,318.6600036621094
