,Date,Open,High,Low,Close
0,2024-10-30,473.2699890136719,475.0,472.3399963378906,473.3999938964844
1,2024-10-31,454.95001220703125,463.0,454.4700012207031,456.1499938964844
2,2024-11-01,456.510009765625,459.3299865722656,453.5,457.30999755859375
3,2024-11-04,457.9800109863281,461.79998779296875,456.2900085449219,458.32000732421875
4,2024-11-05,458.32000732421875,460.8599853515625,454.1700134277344,454.8900146484375
5,2024-11-06,463.82000732421875,465.69000244140625,458.32000732421875,462.6300048828125
6,2024-11-07,465.0,467.9800109863281,463.5899963378906,465.4700012207031
7,2024-11-08,465.3299865722656,465.6199951171875,459.2099914550781,459.4800109863281
8,2024-11-11,459.4800109863281,462.3900146484375,455.3500061035156,456.44000244140625
9,2024-11-12,458.2699890136719,460.2900085449219,453.5799865722656,455.5899963378906
10,2024-11-13,453.8399963378906,457.5400085449219,450.8599853515625,456.239990234375
11,2024-11-14,455.6499938964844,457.8699951171875,453.1000061035156,453.489990234375
12,2024-11-15,451.07000732421875,451.69000244140625,446.8999938964844,449.1000061035156
13,2024-11-18,446.5299987792969,449.260009765625,445.2900085449219,448.57000732421875
14,2024-11-19,443.79998779296875,444.6700134277344,439.760009765625,444.05999755859375
15,2024-11-20,443.739990234375,450.8999938964844,441.5299987792969,450.1400146484375
16,2024-11-21,451.8500061035156,455.1400146484375,449.6099853515625,455.07000732421875
17,2024-11-22,453.8399963378906,457.20001220703125,453.54998779296875,454.7799987792969
18,2024-11-25,454.5799865722656,457.0,453.0199890136719,455.69000244140625
19,2024-11-26,453.4700012207031,456.6600036621094,451.2799987792969,456.6000061035156
20,2024-11-27,456.67999267578125,459.6000061035156,456.67999267578125,457.1199951171875
21,2024-11-29,456.989990234375,461.6600036621094,456.0899963378906,460.989990234375
22,2024-12-02,460.989990234375,461.0400085449219,456.45001220703125,459.69000244140625
23,2024-12-03,461.8999938964844,461.8999938964844,456.5799865722656,458.1199951171875
24,2024-12-04,456.2799987792969,461.4100036621094,455.30999755859375,459.45001220703125
25,2024-12-05,457.260009765625,457.6499938964844,448.010009765625,448.5799865722656
26,2024-12-06,448.04998779296875,450.8599853515625,446.95001220703125,449.44000244140625
27,2024-12-09,447.8999938964844,450.79998779296875,441.92999267578125,442.5799865722656
28,2024-12-10,444.80999755859375,446.3800048828125,437.25,444.80999755859375
29,2024-12-11,443.2900085449219,445.6499938964844,440.1600036621094,440.5299987792969
30,2024-12-12,439.94000244140625,442.3800048828125,437.8999938964844,438.5
31,2024-12-13,437.6099853515625,437.79998779296875,432.760009765625,435.29998779296875
32,2024-12-16,435.7200012207031,435.7300109863281,427.4100036621094,428.29998779296875
33,2024-12-17,428.239990234375,433.19000244140625,425.94000244140625,430.20001220703125
34,2024-12-18,428.9200134277344,431.29998779296875,422.04998779296875,422.2699890136719
35,2024-12-19,422.1000061035156,425.57000732421875,419.0299987792969,419.5899963378906
36,2024-12-20,419.2300109863281,425.3399963378906,418.2699890136719,424.30999755859375
37,2024-12-23,422.42999267578125,425.6600036621094,417.67999267578125,422.3299865722656
38,2024-12-24,422.17999267578125,426.05999755859375,420.5799865722656,425.7699890136719
39,2024-12-26,424.1199951171875,426.6000061035156,422.9100036621094,424.32000732421875
40,2024-12-27,423.2099914550781,425.9599914550781,421.5400085449219,422.9800109863281
