,Date,Open,High,Low,Close
0,2024-10-30,149.0800018310547,149.64999389648438,147.66000366210938,148.0500030517578
1,2024-10-31,148.75999450683594,149.57000732421875,147.88999938964844,148.82000732421875
2,2024-11-01,152.47999572753906,155.92999267578125,151.6999969482422,153.07000732421875
3,2024-11-04,154.4199981689453,154.4199981689453,152.6199951171875,153.97000122070312
4,2024-11-05,154.52999877929688,154.6699981689453,152.5500030517578,153.41000366210938
5,2024-11-06,157.10000610351562,158.61000061035156,156.1199951171875,157.72000122070312
6,2024-11-07,157.94000244140625,158.00999450683594,156.39999389648438,156.77000427246094
7,2024-11-08,156.60000610351562,157.5800018310547,155.6699981689453,156.92999267578125
8,2024-11-11,157.13999938964844,157.94000244140625,155.89999389648438,156.5
9,2024-11-12,157.3000030517578,157.47000122070312,155.1199951171875,155.2899932861328
10,2024-11-13,156.07000732421875,159.02000427246094,154.52999877929688,158.72000122070312
11,2024-11-14,159.83999633789062,161.8300018310547,159.67999267578125,161.8000030517578
12,2024-11-15,161.52000427246094,162.3800048828125,160.75999450683594,161.4199981689453
13,2024-11-18,160.55999755859375,161.52000427246094,159.07000732421875,160.75999450683594
14,2024-11-19,159.97999572753906,160.42999267578125,158.75,159.60000610351562
15,2024-11-20,159.91000366210938,161.44000244140625,159.77999877929688,161.3300018310547
16,2024-11-21,162.02000427246094,162.64999389648438,161.2899932861328,161.6300048828125
17,2024-11-22,161.50999450683594,162.61000061035156,161.14999389648438,162.36000061035156
18,2024-11-25,162.14999389648438,163.1699981689453,159.8300018310547,160.36000061035156
19,2024-11-26,162.30999755859375,162.94000244140625,161.39999389648438,162.52999877929688
20,2024-11-27,162.75999450683594,164.67999267578125,161.61000061035156,162.11000061035156
21,2024-11-29,162.25,162.75,160.66000366210938,161.92999267578125
22,2024-12-02,162.2899932861328,162.9499969482422,160.11000061035156,162.2100067138672
23,2024-12-03,162.97999572753906,163.1999969482422,161.38999938964844,161.9199981689453
24,2024-12-04,161.8300018310547,161.83999633789062,157.86000061035156,158.32000732421875
25,2024-12-05,159.2899932861328,160.6699981689453,158.69000244140625,159.3300018310547
26,2024-12-06,158.75,158.8300018310547,155.1699981689453,155.24000549316406
27,2024-12-09,157.0,160.0800018310547,156.82000732421875,157.0800018310547
28,2024-12-10,159.05999755859375,159.52000427246094,156.6999969482422,157.0
29,2024-12-11,156.86000061035156,157.1699981689453,155.8000030517578,156.2100067138672
30,2024-12-12,155.8699951171875,156.52999877929688,154.27000427246094,154.7100067138672
31,2024-12-13,154.8699951171875,154.9600067138672,153.07000732421875,153.8699951171875
32,2024-12-16,153.88999938964844,153.88999938964844,149.25,149.36000061035156
33,2024-12-17,148.0,148.64999389648438,146.91000366210938,148.11000061035156
34,2024-12-18,147.75999450683594,148.6699981689453,143.97999572753906,144.0800018310547
35,2024-12-19,144.57000732421875,144.75999450683594,140.9499969482422,141.14999389648438
36,2024-12-20,140.82000732421875,142.85000610351562,140.5500030517578,142.85000610351562
37,2024-12-23,142.47999572753906,143.35000610351562,141.5399932861328,142.97000122070312
38,2024-12-24,143.10000610351562,144.0399932861328,142.25999450683594,143.83999633789062
39,2024-12-26,143.6699981689453,144.30999755859375,142.89999389648438,143.97999572753906
40,2024-12-27,144.2899932861328,145.7100067138672,143.38999938964844,144.0
