,Date,Open,High,Low,Close
0,2024-10-30,139.5399932861328,140.3300018310547,136.80999755859375,139.33999633789062
1,2024-10-31,137.60000610351562,137.61000061035156,132.11000061035156,132.75999450683594
2,2024-11-01,134.6999969482422,137.30999755859375,134.57000732421875,135.39999389648438
3,2024-11-04,137.2100067138672,138.9600067138672,135.57000732421875,136.0500030517578
4,2024-11-05,137.4499969482422,140.3699951171875,137.3300018310547,139.91000366210938
5,2024-11-06,142.9600067138672,146.49000549316406,141.9600067138672,145.61000061035156
6,2024-11-07,146.38999938964844,148.92999267578125,146.1699981689453,148.8800048828125
7,2024-11-08,148.77000427246094,149.77000427246094,146.25999450683594,147.6300048828125
8,2024-11-11,148.67999267578125,148.85000610351562,143.57000732421875,145.25999450683594
9,2024-11-12,146.77999877929688,149.64999389648438,146.00999450683594,148.2899932861328
10,2024-11-13,149.07000732421875,149.3300018310547,145.89999389648438,146.27000427246094
11,2024-11-14,147.63999938964844,149.0,145.5500030517578,146.75999450683594
12,2024-11-15,144.8699951171875,145.24000549316406,140.0800018310547,141.97999572753906
13,2024-11-18,139.5,141.5500030517578,137.14999389648438,140.14999389648438
14,2024-11-19,141.32000732421875,147.1300048828125,140.99000549316406,147.00999450683594
15,2024-11-20,147.41000366210938,147.55999755859375,142.72999572753906,145.88999938964844
16,2024-11-21,149.35000610351562,152.88999938964844,140.6999969482422,146.6699981689453
17,2024-11-22,145.92999267578125,147.16000366210938,141.10000610351562,141.9499969482422
18,2024-11-25,141.99000549316406,142.0500030517578,135.82000732421875,136.02000427246094
19,2024-11-26,137.6999969482422,139.3000030517578,135.6699981689453,136.9199981689453
20,2024-11-27,135.00999450683594,137.22000122070312,131.8000030517578,135.33999633789062
21,2024-11-29,136.77999877929688,139.35000610351562,136.0500030517578,138.25
22,2024-12-02,138.8300018310547,140.4499969482422,137.82000732421875,138.6300048828125
23,2024-12-03,138.25999450683594,140.5399932861328,137.9499969482422,140.25999450683594
24,2024-12-04,142.0,145.7899932861328,140.2899932861328,145.13999938964844
25,2024-12-05,145.11000061035156,146.5399932861328,143.9499969482422,145.05999755859375
26,2024-12-06,144.60000610351562,145.6999969482422,141.30999755859375,142.44000244140625
27,2024-12-09,138.97000122070312,139.9499969482422,137.1300048828125,138.80999755859375
28,2024-12-10,139.00999450683594,141.82000732421875,133.7899932861328,135.07000732421875
29,2024-12-11,137.36000061035156,140.1699981689453,135.2100067138672,139.30999755859375
30,2024-12-12,137.0800018310547,138.44000244140625,135.8000030517578,137.33999633789062
31,2024-12-13,138.94000244140625,139.60000610351562,132.5399932861328,134.25
32,2024-12-16,134.17999267578125,134.39999389648438,130.4199981689453,132.0
33,2024-12-17,129.08999633789062,131.58999633789062,126.86000061035156,130.38999938964844
34,2024-12-18,133.86000061035156,136.6999969482422,128.27999877929688,128.91000366210938
35,2024-12-19,131.75999450683594,134.02999877929688,129.5500030517578,130.67999267578125
36,2024-12-20,129.80999755859375,135.27999877929688,128.22000122070312,134.6999969482422
37,2024-12-23,136.27999877929688,139.7899932861328,135.1199951171875,139.6699981689453
38,2024-12-24,140.0,141.89999389648438,138.64999389648438,140.22000122070312
39,2024-12-26,139.6999969482422,140.85000610351562,137.72999572753906,139.92999267578125
40,2024-12-27,138.5500030517578,139.02000427246094,134.7100067138672,137.00999450683594
