,Date,Open,High,Low,Close
0,2024-10-30,232.61000061035156,233.47000122070312,229.5500030517578,230.10000610351562
1,2024-10-31,229.33999633789062,229.8300018310547,225.3699951171875,225.91000366210938
2,2024-11-01,220.97000122070312,225.35000610351562,220.27000427246094,222.91000366210938
3,2024-11-04,220.99000549316406,222.7899932861328,219.7100067138672,222.00999450683594
4,2024-11-05,221.8000030517578,223.9499969482422,221.13999938964844,223.4499969482422
5,2024-11-06,222.61000061035156,226.07000732421875,221.19000244140625,222.72000122070312
6,2024-11-07,224.6300048828125,227.8800048828125,224.57000732421875,227.47999572753906
7,2024-11-08,227.1699981689453,228.66000366210938,226.41000366210938,226.9600067138672
8,2024-11-11,225.0,225.6999969482422,221.5,224.22999572753906
9,2024-11-12,224.5500030517578,225.58999633789062,223.36000061035156,224.22999572753906
10,2024-11-13,224.00999450683594,226.64999389648438,222.75999450683594,225.1199951171875
11,2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312
12,2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0
13,2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094
14,2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688
15,2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0
16,2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094
17,2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875
18,2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875
19,2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375
20,2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125
21,2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547
22,2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062
23,2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438
24,2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594
25,2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328
26,2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062
27,2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75
28,2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094
29,2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406
30,2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672
31,2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125
32,2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328
33,2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906
34,2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578
35,2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328
36,2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406
37,2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094
38,2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125
39,2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719
40,2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062
