,Date,Open,High,Low,Close
0,2024-10-30,374.0,388.260009765625,367.20001220703125,379.239990234375
1,2024-10-31,377.3500061035156,378.9100036621094,372.75,376.20001220703125
2,2024-11-01,378.07000732421875,383.2699890136719,376.94000244140625,379.6300048828125
3,2024-11-04,378.1000061035156,381.489990234375,375.29998779296875,376.5199890136719
4,2024-11-05,377.1300048828125,386.07000732421875,375.6499938964844,383.3699951171875
5,2024-11-06,405.1700134277344,418.29998779296875,404.010009765625,416.8800048828125
6,2024-11-07,414.9200134277344,418.5,407.5400085449219,408.2099914550781
7,2024-11-08,400.9599914550781,403.05999755859375,392.3999938964844,393.3699951171875
8,2024-11-11,397.9100036621094,402.0799865722656,395.010009765625,396.5400085449219
9,2024-11-12,397.7900085449219,398.7300109863281,391.1499938964844,393.010009765625
10,2024-11-13,388.95001220703125,391.20001220703125,385.6700134277344,387.07000732421875
11,2024-11-14,388.5,390.17999267578125,386.2099914550781,387.3599853515625
12,2024-11-15,385.989990234375,388.489990234375,382.20001220703125,384.07000732421875
13,2024-11-18,386.0,386.29998779296875,382.9200134277344,384.4599914550781
14,2024-11-19,378.0299987792969,383.25,378.0299987792969,382.3299865722656
15,2024-11-20,384.010009765625,386.20001220703125,378.4700012207031,381.5
16,2024-11-21,383.9200134277344,392.0199890136719,379.0,389.5899963378906
17,2024-11-22,390.3599853515625,398.1600036621094,387.8900146484375,397.489990234375
18,2024-11-25,400.0,407.1499938964844,400.0,405.6499938964844
19,2024-11-26,403.6499938964844,408.4100036621094,401.760009765625,407.8299865722656
20,2024-11-27,408.3999938964844,412.1199951171875,403.239990234375,403.70001220703125
21,2024-11-29,407.3299865722656,411.19000244140625,405.0,406.1099853515625
22,2024-12-02,407.4599914550781,408.1499938964844,400.7900085449219,402.510009765625
23,2024-12-03,403.5199890136719,405.5299987792969,396.6000061035156,399.260009765625
24,2024-12-04,398.57000732421875,401.4700012207031,396.1300048828125,399.510009765625
25,2024-12-05,400.5,401.42999267578125,394.2099914550781,394.9800109863281
26,2024-12-06,398.1499938964844,399.739990234375,392.739990234375,395.0299987792969
27,2024-12-09,402.5400085449219,409.7099914550781,398.44000244140625,399.260009765625
28,2024-12-10,390.7200012207031,395.4700012207031,385.6099853515625,388.3900146484375
29,2024-12-11,390.4800109863281,391.3500061035156,387.42999267578125,388.8699951171875
30,2024-12-12,389.04998779296875,389.8699951171875,380.1499938964844,380.7799987792969
31,2024-12-13,380.6000061035156,382.8900146484375,378.8900146484375,380.510009765625
32,2024-12-16,381.7699890136719,382.32000732421875,377.760009765625,378.9200134277344
33,2024-12-17,376.0299987792969,378.8900146484375,373.8299865722656,375.79998779296875
34,2024-12-18,378.70001220703125,381.1600036621094,363.0299987792969,363.8900146484375
35,2024-12-19,368.44000244140625,369.57000732421875,360.010009765625,360.3699951171875
36,2024-12-20,358.5,371.489990234375,357.239990234375,366.0400085449219
37,2024-12-23,364.8699951171875,366.3500061035156,361.5,365.3900146484375
38,2024-12-24,364.45001220703125,367.57000732421875,362.6600036621094,367.57000732421875
39,2024-12-26,365.04998779296875,367.489990234375,363.8699951171875,367.1199951171875
40,2024-12-27,363.3900146484375,367.3999938964844,361.75,364.8599853515625
